SampleID,mMed,uMed,xMed,yMed,predictedSexQC,BMIQ
5815284011_R01C02,11.9689375988008,11.7521021226485,13.5163800020267,8.78883787002313,F,PASS
5815284011_R02C02,12.2510905964465,12.0217344740577,13.7193648727914,9.00728768208091,F,PASS
5815284011_R03C02,12.1186238881783,12.0629380946081,13.2491780740699,13.3529709848963,M,PASS
5815284011_R04C02,12.3611766595806,12.0995709018134,13.9202564692977,9.15310897108071,F,PASS
5815284011_R05C02,12.327490464034,12.1593283566693,13.2862620339805,13.4468134115865,M,PASS
5815284011_R06C02,12.5839014034462,12.2014778625532,14.0446403432253,9.03329932389212,F,PASS
5815284013_R01C01,12.0129120772791,11.8010862468141,13.5283132704132,8.74977695715089,F,PASS
5815284013_R02C01,12.0173831316551,11.9058525355192,13.0572341346269,13.1840131628529,M,PASS
5815284013_R03C01,12.0977920187449,11.8930734534918,13.0644763639968,13.2040594993588,M,PASS
5815284013_R04C01,12.14732350796,11.992237530368,13.1687529862406,13.2964223846505,M,PASS
5815284013_R05C01,12.3048509793864,12.1680662182581,13.2936559300175,13.4314313340666,M,PASS
5815284013_R06C01,12.2626406686013,12.0547849950021,13.2994555362824,13.4601263960359,M,PASS
5815284013_R01C02,11.9449389654984,11.7441302600309,12.8998397818293,13.0301489467866,M,PASS
5815284013_R02C02,12.2741869258434,11.9769681350499,13.7601862984264,9.06747047915481,F,PASS
5815284013_R03C02,12.3715396384406,12.173275601748,13.286293986363,13.4257318913886,M,PASS
5815284013_R04C02,12.403192619497,12.1507582454318,13.2877732149935,13.4362681709086,M,PASS
5815284013_R05C02,12.3887542676619,12.2084189691691,13.4316333863856,13.5877236097504,M,PASS
5815284013_R06C02,12.2738974563047,12.1849532888482,13.4392666387432,13.5504768358147,M,PASS
5815284016_R02C01,12.0868091898437,11.9492040600404,13.1078227454247,13.2119046827767,M,PASS
5815284016_R03C01,12.2029029812791,12.0294206662692,13.2348165121638,13.3316645771002,M,PASS
5815284016_R04C01,12.3282018988613,12.1466537005374,13.3579759632179,13.4986631654292,M,PASS
5815284016_R05C01,12.6249253499722,12.339531815599,13.4359132838587,13.6057802021744,M,PASS
5815284016_R06C01,12.3129379035361,12.238885028028,13.4669602853767,13.5883698979143,M,PASS
5815284016_R01C02,11.8137709671682,11.6201408313461,12.8550768828269,13.0113057744797,M,PASS
5815284016_R02C02,12.0987893450827,11.8674390201003,13.6425599631667,9.01174982701998,F,PASS
5815284016_R03C02,12.1701990631781,12.0513161927193,13.2299006567968,13.38016930839,M,PASS
5815284016_R04C02,12.3443384521335,12.078280221768,13.277855883698,13.4514091757071,M,PASS
5815284016_R05C02,12.359448191828,12.093383400476,13.974554995351,9.35522789047343,F,PASS
5815284016_R06C02,12.4219862439674,12.2521006145944,14.0575101612732,9.36974866535999,F,PASS
5815284017_R01C01,11.6668461432062,11.6382916695361,13.4993357932612,8.78123315724514,F,PASS
5815284017_R02C01,12.0726374055188,11.9570942135404,13.221823748317,13.3524876523066,M,PASS
5815284017_R03C01,12.2770584176846,12.0531482407514,13.9381862472869,9.19646590809843,F,PASS
5815284017_R04C01,12.2618995902156,12.0853458467019,13.3555950210496,13.528557058826,M,PASS
5815284017_R05C01,12.2911943084255,12.2106446644324,13.4217203978691,13.5529172977008,M,PASS
5815284017_R06C01,12.2380010500085,12.1240656099115,13.3629705180651,13.533139122969,M,PASS
5815284017_R01C02,11.7973479450593,11.7566810303062,12.9547025555248,13.1013494724417,M,PASS
5815284017_R02C02,12.1234726589143,12.0187266748814,13.2486972234402,13.3727502845304,M,PASS
5815284017_R04C02,12.3091983287536,12.1869632321157,13.4240164646744,13.5247854211083,M,PASS
5815284017_R05C02,12.346384559268,12.188113762192,14.0571921401652,9.30422768726541,F,PASS
5815284017_R06C02,12.2622574517025,12.1331892368829,14.0531125092727,9.05634575315104,F,PASS
5815284021_R03C01,12.3648196752791,12.1436548739298,13.9461447293914,9.18800062045631,F,PASS
5815284021_R04C01,12.2218624999211,12.1100590558819,13.9671006937239,9.41024510484497,F,PASS
5815284021_R05C01,12.4639340433941,12.2729829483234,13.4783290694441,13.6431930139572,M,PASS
5815284021_R06C01,12.4745851060089,12.2045815227025,14.0747271478732,9.15495647107175,F,PASS
5815284021_R02C02,12.2032732106235,11.9593376101735,13.2408345883478,13.4022990707249,M,PASS
5815284021_R03C02,12.3838473611136,12.1038512078787,13.9239329510642,9.20089958299648,F,PASS
5815284021_R04C02,12.22189612567,12.105580689925,13.3167742669804,13.4103328437069,M,PASS
5815284021_R05C02,12.316586686294,12.1390780646117,13.4262624687621,13.5451421177266,M,PASS
5815284021_R06C02,12.5710769262186,12.2686889196076,13.5147200091204,13.6588789587365,M,PASS
5815284022_R02C01,12.0030412818674,11.8541346296176,13.0866812366848,13.2352445721348,M,PASS
5815284022_R03C01,12.409955668724,12.1214722761542,13.8747877155168,8.96402264957993,F,PASS
5815284022_R04C01,12.4931752103471,12.1223456824813,13.9448191929552,9.21058301742967,F,PASS
5815284022_R05C01,12.4243134426645,12.2835278910716,13.43688038949,13.5791805624138,M,PASS
5815284022_R06C01,12.3503434605942,12.2072956561041,13.422328554644,13.5302130483968,M,PASS
5815284022_R01C02,11.7164957702909,11.5907484537811,13.4084566777496,8.79287040947171,F,PASS
5815284022_R02C02,11.6509980661584,11.8345621563002,13.0999693299475,13.1632197716755,M,PASS
5815284022_R03C02,11.9840229932995,12.0462476005771,13.8535816066812,9.32104206613742,F,PASS
5815284022_R04C02,11.8490166170274,12.0314311441281,13.3375852438689,13.5046079251634,M,PASS
5815284022_R06C02,12.3414554023838,12.2326221645302,13.4421763431033,13.402577293144,M,PASS
5815284023_R01C01,11.7290064394035,11.5021176365273,12.7488837395212,12.8409906462257,M,PASS
5815284023_R02C01,11.8884102943891,11.7610887416282,12.960483347238,13.1009380777043,M,PASS
5815284023_R05C01,12.429739514992,12.1763906718007,13.3811631993259,13.5351468419649,M,PASS
5815284023_R06C01,12.4793849233417,12.1899435775332,14.0379298640266,9.20709710039099,F,PASS
5815284023_R01C02,11.7738122918612,11.5449059713566,12.7135209518341,12.8373189438844,M,PASS
5815284023_R02C02,11.9371765525343,11.7772701600932,13.6560215352103,9.06840072209361,F,PASS
5815284023_R03C02,12.2334009561097,12.0268873229346,13.2373014707443,13.3795892512951,M,PASS
5815284023_R04C02,12.4258328071309,12.1766985270365,13.9404765375711,9.16012785332257,F,PASS
5815284023_R05C02,12.4862450866833,12.2013221543946,13.4225884549428,13.5869542476503,M,PASS
5815284023_R06C02,12.2551925869615,12.2654425868412,13.4518657186773,13.5518383074514,M,PASS
