SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
3998920115_R03C01,2.210005617,,0,0.27942748,0.009692467,0.98352699,Female,0.474100567
3998920115_R03C02,6.366655206,,0,0.275308505,0.011381347,0.982901124,Female,0.46093986
3998920115_R04C01,5.225511336,,0,0.275840567,0.010531065,0.985071074,Female,0.46397094
3998920115_R04C02,2.510753024,,0,0.281273373,0.011157163,0.982941724,Female,0.469700516
3998920115_R05C01,6.160921221,,0,0.277312572,0.010875582,0.984199575,Female,0.458154704
3998920115_R05C02,6.2636907,,0,0.273718083,0.011224215,0.986201705,Female,0.465737839
3998920115_R06C01,1.084382282,,0,0.276616393,0.010861981,0.985232699,Female,0.463391496
3998920115_R06C02,0.785654991,,0,0.281132377,0.011882514,0.984739562,Male,0.335309004
3998920119_R01C01,10.63296406,,0,0.281666865,0.009926528,0.98299212,Male,0.337129034
3998920119_R01C02,26.30621901,,0,0.264208801,0.010234908,0.980530219,Male,0.314592918
3998920119_R02C01,4.62981308,,0,0.285862488,0.010427752,0.981937169,Male,0.340644716
3998920119_R02C02,5.068637974,,0,0.266101478,0.01048704,0.981302455,Male,0.318485624
3998920119_R03C01,8.170755226,,0,0.271785174,0.010141019,0.983099358,Male,0.322837123
3998920119_R03C02,14.17141748,,0,0.257121876,0.010085588,0.98308466,Male,0.310865774
3998920119_R04C01,25.56720654,,0,0.266557604,0.010099007,0.984718557,Male,0.319507474
3998920119_R04C02,10.17620766,,0,0.269347263,0.010004898,0.981868652,Male,0.31967437
3998920119_R05C01,1.808104516,,0,0.276293438,0.011005332,0.984195286,Male,0.328229962
3998920119_R05C02,30.12282343,,0,0.266611516,0.011397606,0.982774562,Male,0.319482251
3998920119_R06C01,7.406603271,,0,0.268652095,0.011950618,0.983608038,Male,0.320484368
3998920119_R06C02,2.219827584,,0,0.267139398,0.011415603,0.983109947,Male,0.315151541
3998920138_R01C01,43.39632054,,0,0.262680877,0.01348101,0.979614093,Male,0.317642973
3998920138_R01C02,24.03936596,,0,0.307115136,0.007750651,0.976705293,Male,0.358509061
3998920138_R02C01,35.42597969,,0,0.265971622,0.012437477,0.982010565,Male,0.319759752
3998920138_R02C02,37.84060062,,0,0.269520224,0.01310033,0.981243165,Male,0.324726764
3998920138_R03C01,13.07920803,,0,0.268513423,0.01242843,0.982312835,Male,0.322692549
3998920138_R03C02,35.17133434,,0,0.267874976,0.011619412,0.9822219,Male,0.321998927
3998920138_R04C01,26.06084096,,0,0.269642533,0.014111503,0.980514358,Male,0.32408599
3998920138_R04C02,25.67600147,,0,0.269311625,0.010717582,0.982148531,Male,0.3224596
3998920138_R05C01,14.45573451,,0,0.267684472,0.015495251,0.976058257,Male,0.320654644
3998920138_R05C02,36.37082822,,0,0.263721155,0.011227261,0.984056939,Male,0.317035213
3998920138_R06C01,39.23635018,,0,0.284487117,0.016045242,0.979234652,Male,0.335983361
3998920138_R06C02,34.45261333,,0,0.26633924,0.013241433,0.983571871,Male,0.31514373
3998920146_R01C01,23.32484693,,0,0.265905322,0.009338886,0.981326006,Male,0.319276648
3998920146_R01C02,24.86340454,,0,0.270754569,0.011189864,0.980526024,Male,0.322971265
3998920146_R02C01,46.76222649,,0,0.267258933,0.010223946,0.983329059,Male,0.323533462
3998920146_R02C02,6.883663479,,0,0.27161356,0.010882331,0.981612603,Female,0.469722922
3998920146_R03C01,34.61968346,,0,0.26630085,0.010080489,0.984518271,Male,0.319470368
3998920146_R03C02,38.83647398,,0,0.267171434,0.010606077,0.983075101,Female,0.470996601
3998920146_R04C01,29.78714348,,0,0.257088022,0.009987295,0.982463966,Male,0.311356699
3998920146_R04C02,4.77442952,,0,0.27214887,0.011008335,0.983688954,Female,0.463954507
3998920146_R05C01,19.72629863,,0,0.265773018,0.009189082,0.983889203,Male,0.320891001
3998920146_R05C02,11.74653291,,0,0.265978169,0.010928898,0.983384987,Female,0.469561325
3998920146_R06C01,11.78896917,,0,0.274289364,0.011068854,0.982222277,Male,0.327454963
3998920146_R06C02,3.072948979,,0,0.272942872,0.010609892,0.983130038,Female,0.461488021
3999095027_R01C01,6.19432086,,0,0.268829923,0.012922788,0.977288566,Male,0.320200192
3999095027_R01C02,13.11825849,,0,0.272216011,0.013443709,0.978801361,Male,0.325088816
3999095027_R02C01,2.604328944,,0,0.282688774,0.011961759,0.98211986,Male,0.335278721
3999095027_R02C02,13.26726951,,0,0.269397352,0.011857275,0.98219638,Male,0.323137138
3999095027_R03C01,6.108170831,,0,0.269270792,0.0135821,0.978016305,Male,0.322765065
3999095027_R03C02,38.31840925,,0,0.266947601,0.012679143,0.979770641,Male,0.319114859
3999095027_R04C01,24.74309568,,0,0.269912668,0.015689429,0.97821182,Male,0.324695049
3999095027_R04C02,6.551525258, WARNING: meanMethBySample is < 0.25,0,0.239956711,0.013317316,0.978572766,Male,0.287258948
3999095027_R05C01,-0.145526321,Negative DNAm age,0,0.268350881,0.017216014,0.977206257,Male,0.31032782
3999095027_R05C02,21.47648358,,0,0.28038414,0.013392383,0.98132126,Male,0.331861751
3999095027_R06C01,11.30064691,,0,0.280983142,0.016211964,0.97691685,Male,0.331938404
3999095027_R06C02,12.80759084,,0,0.272306793,0.015258549,0.979061251,Male,0.32403294
3999941035_R01C01,5.473183736,,0,0.263371875,0.011163386,0.982593656,Female,0.447942219
3999941035_R01C02,6.236506951,,0,0.271286643,0.011964108,0.980982592,Male,0.325358734
3999941035_R02C01,15.48878288,,0,0.26764999,0.011500092,0.982399388,Male,0.319868838
3999941035_R02C02,33.54375298, WARNING: meanMethBySample is < 0.25,0,0.244067796,0.010994291,0.98083144,Male,0.290125414
3999941035_R03C01,59.49787491,,0,0.270015337,0.01119668,0.9844247,Male,0.321736649
3999941035_R03C02,4.821921423,,0,0.270908695,0.010853727,0.983893897,Male,0.323225439
3999941035_R04C01,34.20596619,,0,0.257627137,0.010609832,0.984192867,Male,0.30728743
3999941035_R04C02,39.19917395,,0,0.266531348,0.011858822,0.983917962,Male,0.320143181
3999941035_R05C01,5.274937882,,0,0.270307241,0.010505339,0.984109278,Male,0.328187844
3999941035_R05C02,1.113449871,,0,0.276991121,0.011483958,0.984537757,Male,0.333396587
3999941035_R06C01,22.71435784,,0,0.268455009,0.010963765,0.984232914,Male,0.321759919
3999941035_R06C02,11.21597332,,0,0.271478692,0.010609405,0.984173456,Male,0.325459444
6057833145_R01C01,6.765056105,,0,0.287689211,0.006809773,0.988817201,Male,0.339703008
6057833145_R01C02,33.13330223,,0,0.280727985,0.008226405,0.987226791,Female,0.485619731
6057833145_R02C01,5.946896418,,0,0.272577145,0.003965091,0.992673545,Female,0.439690226
6057833145_R02C02,48.98472281, WARNING: meanMethBySample is < 0.25,0,0.23670993,0.00805752,0.988093021,Female,0.418242394
6057833145_R03C01,3.272630919,,0,0.286099988,0.007747813,0.988533658,Male,0.34238587
6057833145_R03C02,72.65319415,,0,0.279975663,0.006732518,0.989145428,Male,0.335262325
6057833145_R04C01,57.6719763, WARNING: meanMethBySample is < 0.25,0,0.225162425,0.00731244,0.987558134,Male,0.262600204
6057833145_R04C02,66.43398795,,0,0.284155495,0.007068712,0.988241041,Female,0.507512514
6057833145_R05C01,2.22162159,,0,0.280272457,0.007721319,0.988472579,Female,0.506552379
6057833145_R05C02,61.32069829,,0,0.287282495,0.007925619,0.989532052,Female,0.509858656
6057833145_R06C01,45.28615335, WARNING: meanMethBySample is < 0.25,0,0.229974063,0.006940359,0.989116842,Male,0.263166999
6057833145_R06C02,57.00110349,,0,0.28451099,0.006050492,0.989798007,Male,0.339285359
6057841002_R01C01,2.010393683,,0,0.27881915,0.007627966,0.986878175,Male,0.336745965
6057841002_R01C02,23.63546031, WARNING: meanMethBySample is < 0.25,0,0.245765409,0.008919095,0.986736552,Female,0.452156529
6057841002_R02C01,6.351689015,,0,0.283031823,0.008446166,0.986331817,Male,0.33886256
6057841002_R02C02,0.181166228,,0,0.289870191,0.007983983,0.987456939,Male,0.345026025
6057841002_R03C01,39.66408013,,0,0.260487676,0.008172164,0.987926105,Male,0.306913125
6057841002_R03C02,2.825183549,,0,0.282915232,0.007803351,0.987316158,Male,0.339177221
6057841002_R04C01,33.63276877, WARNING: meanMethBySample is < 0.25,0,0.232769407,0.008954135,0.987883579,Female,0.412927397
6057841002_R04C02,1.685805916,,0,0.288820357,0.008903585,0.987571117,Female,0.513063828
6057841002_R05C01,11.61027264,,0,0.287133878,0.008183191,0.987897757,Male,0.343982716
6057841002_R05C02,2.686927611,,0,0.292449279,0.007938025,0.988133039,Male,0.349523907
6057841002_R06C01,0.734382983,,0,0.281195048,0.007343662,0.989223209,Male,0.339095043
6057841002_R06C02,2.042112363,,0,0.288576464,0.008351505,0.989357805,Female,0.507835676
6057841009_R01C01,3.40867266,,0,0.281883678,0.008435403,0.987363388,Female,0.519376735
6057841009_R01C02,9.391325941,,0,0.281204607,0.00760062,0.98790745,Female,0.512186079
6057841009_R02C01,-0.097072973,Negative DNAm age,0,0.297125573,0.008349859,0.987254135,Female,0.537119301
6057841009_R02C02,5.805060469,,0,0.283044464,0.008211845,0.988357644,Female,0.510393276
6057841009_R03C01,13.26864758,,0,0.285373592,0.008312393,0.987656569,Female,0.50988175
6057841009_R03C02,11.93400276,,0,0.285690064,0.007820467,0.988248054,Male,0.341769428
6057841009_R04C01,39.58232154,,0,0.287252225,0.009157227,0.988518929,Male,0.339983085
6057841009_R04C02,5.069943287,,0,0.28772217,0.007417892,0.988617634,Male,0.343254757
6057841009_R05C01,9.913163239,,0,0.284056915,0.008075719,0.987087154,Male,0.337521624
6057841009_R05C02,10.55776145,,0,0.291228808,0.006842208,0.989316012,Male,0.346477541
6057841009_R06C01,29.14589755,,0,0.284234988,0.007426091,0.989572407,Female,0.496670593
6057841009_R06C02,12.45181818,,0,0.295197048,0.005948013,0.990509819,Female,0.503107319
6057841041_R01C01,17.47018355,,0,0.292002173,0.007754601,0.987176529,Male,0.34563929
6057841041_R01C02,0.907191023,,0,0.291832294,0.008011538,0.987700992,Male,0.347638883
6057841041_R02C01,26.75554457,,0,0.289469457,0.007866807,0.987703598,Female,0.496126881
6057841041_R02C02,0.02734676,,0,0.290010676,0.008598182,0.98839981,Female,0.510244509
6057841041_R03C01,11.25741919,,0,0.287779652,0.008508726,0.988478896,Male,0.343366932
6057841041_R03C02,14.47951282,,0,0.291232774,0.007765791,0.98816364,Female,0.51541696
6057841041_R04C01,2.704886484,,0,0.296995459,0.00818906,0.987872017,Female,0.514728428
