SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
9647455052_R06C01,5.882809247,,0,0.254815623,0.004061372,0.989065063,Female,0.426136123
9647455052_R06C02,24.21579964,,0,0.257074576,0.001760736,0.989102205,Female,0.446580407
9647455126_R01C02,0.46598656, WARNING: meanMethBySample is < 0.25,0,0.249005584,0,0.984033429,Male,0.297384208
9647455126_R02C02,40.3509463, WARNING: meanMethBySample is < 0.25,0,0.24776318,0.001668643,0.985921761,Female,0.405503673
9647455126_R04C02,11.50615772,,0,0.262042267,0.0030837,0.987238881,Female,0.428248457
9647455126_R06C02,5.373531977,,0,0.251876267,0.002694532,0.989022343,Female,0.431461653
9647455179_R01C02,46.26244651, WARNING: meanMethBySample is < 0.25,0,0.247944103,0.003838647,0.986837256,Male,0.294794108
9647455179_R02C02,3.256022896,,0,0.263673173,0.000874221,0.993706368,Male,0.311652466
9647455179_R03C01,1.77195438,,0,0.2693592,0,0.989114401,Female,0.44890585
9647455179_R04C01,39.14977841,,0,0.258955439,0,0.990037899,Male,0.306792059
9647455179_R04C02,0.159374726,,0,0.270106883,0.002135348,0.988446257,Female,0.435917761
9647455179_R06C02,39.35215951,,0,0.263399405,0.002415824,0.98833417,Male,0.309404527
