SampleID,DNAmAge,Comment,noMissingPerSample,meanMethBySample,minMethBySample,maxMethBySample,predictedGender,meanXchromosome
GSM1506376,47.0747047052439,,0,0.342691915485937,0,0.982447690908118,Female,0.579292751564635
GSM1506377,24.8241419136704,,0,0.335711395373677,0,0.986240261372204,Unsure,0.388428208088505
GSM1506378,46.6254384882614, WARNING: meanMethBySample is > 0.35,0,0.351450078059275,0,0.983830845771144,Female,0.594814154445671
GSM1506379,59.5817184090617, WARNING: meanMethBySample is > 0.35,0,0.369215229218169,0.00672055217509763,0.977788911155645,Female,0.616079764822597
GSM1506380,72.8186531632961,,0,0.332890998831267,0.00423306772908367,0.98151339495535,Unsure,0.380532569925048
GSM1506381,44.146157806227,,0,0.334270080091074,0.00499583680266445,0.983363410782766,Unsure,0.384372762644172
GSM1506382,48.1215836726454,,0,0.339438745158694,0.00878999447486061,0.985082842516651,Female,0.568260468496287
GSM1506383,27.4546723388595,,0,0.338174889739208,0,0.986549141488765,Unsure,0.390257000896854
GSM1506408,35.8481953349195,,0,0.322369937174785,0,0.991538410287161,Male,0.370713493692378
GSM1506409,35.4035968534037,,0,0.327544089349525,0,0.990261437908497,Female,0.58219869178327
GSM1506410,28.9275417209995,,0,0.314602793482953,0,0.989325337331334,Male,0.364475218514377
GSM1506411,29.5628975302879,,0,0.330082318645687,0,0.993080610883211,Female,0.579833922023763
GSM1506412,29.8655160239731,,0,0.333296468965523,8.71839581517001e-05,0.995631661715883,Unsure,0.382476169510858
